ticker,expiry,spot,side,strike,iv,volume,openInterest,bid,ask
CLMT,2026-08-21,40.2599983215332,P,38.0,0.062509375,50.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,39.0,0.0312596875,3.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,40.0,0.007822421875,1210.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,41.0,1.0000000000000003e-05,1.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,42.0,1.0000000000000003e-05,6.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,43.0,1.0000000000000003e-05,1.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,45.0,1.0000000000000003e-05,1.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,50.0,1.0000000000000003e-05,14.0,0,0.0,0.0
CLMT,2026-08-21,40.2599983215332,P,55.0,1.0000000000000003e-05,,0,0.0,0.0
FA,2026-08-21,20.559999465942383,C,10.0,1.0000000000000003e-05,1.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,C,17.5,1.0000000000000003e-05,1.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,C,20.0,1.0000000000000003e-05,6.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,C,22.5,0.12500875,1.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,C,25.0,0.2500075,21.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,C,30.0,0.500005,,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,5.0,0.500005,,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,7.5,0.500005,,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,10.0,0.500005,,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,15.0,0.500005,,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,17.5,0.2500075,1.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,20.0,0.0312596875,1.0,0,0.0,0.0
FA,2026-08-21,20.559999465942383,P,22.5,1.0000000000000003e-05,22.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,C,2.5,1.0000000000000003e-05,2.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,C,5.0,9.304691684570313,,0,14.6,17.9
OMDA,2026-08-21,19.110000610351562,C,17.5,1.376956240234375,1.0,1,2.4,3.6
OMDA,2026-08-21,19.110000610351562,C,20.0,0.062509375,21.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,C,22.5,0.2500075,7.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,C,25.0,0.2500075,2.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,C,30.0,0.500005,1.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,P,17.5,0.12500875,2.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,P,20.0,1.0000000000000003e-05,6.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,P,22.5,1.0000000000000003e-05,1.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,P,25.0,1.0000000000000003e-05,1.0,0,0.0,0.0
OMDA,2026-08-21,19.110000610351562,P,35.0,1.0000000000000003e-05,,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,2.5,1.0000000000000003e-05,,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,5.0,1.0000000000000003e-05,4.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,7.5,1.0000000000000003e-05,2.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,10.0,1.0000000000000003e-05,,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,12.5,1.6953140234375002,2.0,0,2.5,5.9
SHC,2026-08-21,17.979999542236328,C,15.0,1.0000000000000003e-05,1.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,17.5,1.0000000000000003e-05,5.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,20.0,0.12500875,30.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,C,22.5,0.2500075,,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,5.0,0.500005,10.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,12.5,0.500005,1.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,15.0,0.2500075,2.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,17.5,0.0312596875,1.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,20.0,1.0000000000000003e-05,4.0,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,30.0,1.0000000000000003e-05,,0,0.0,0.0
SHC,2026-08-21,17.979999542236328,P,35.0,4.73437908203125,,0,19.3,21.7
HIMX,2026-08-21,13.350000381469727,C,9.0,1.0000000000000003e-05,,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,10.0,1.0000000000000003e-05,6.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,11.0,1.0000000000000003e-05,10.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,12.0,1.0000000000000003e-05,14.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,13.0,1.0000000000000003e-05,20.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,14.0,0.062509375,324.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,15.0,0.12500875,100.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,16.0,0.2500075,225.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,17.0,0.2500075,62.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,18.0,0.2500075,2312.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,19.0,0.500005,137.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,20.0,0.500005,219.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,21.0,0.500005,4.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,22.0,0.500005,3.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,23.0,0.500005,1.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,24.0,0.500005,2.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,C,25.0,0.500005,23.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,8.0,0.500005,1.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,9.0,0.500005,1.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,10.0,0.2500075,3474.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,11.0,0.2500075,63.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,12.0,0.12500875,31.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,13.0,0.0312596875,40.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,14.0,1.0000000000000003e-05,64.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,15.0,1.0000000000000003e-05,5.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,16.0,1.0000000000000003e-05,1.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,17.0,1.0000000000000003e-05,50.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,18.0,1.0000000000000003e-05,300.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,19.0,1.0000000000000003e-05,2.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,20.0,1.0000000000000003e-05,1.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,21.0,1.0000000000000003e-05,,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,22.0,1.0000000000000003e-05,1.0,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,23.0,1.0000000000000003e-05,,0,0.0,0.0
HIMX,2026-08-21,13.350000381469727,P,25.0,1.0000000000000003e-05,2.0,0,0.0,0.0
LCUT,2026-08-21,8.420000076293945,C,2.5,1.0000000000000003e-05,7.0,0,0.0,0.0
LCUT,2026-08-21,8.420000076293945,C,5.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LCUT,2026-08-21,8.420000076293945,C,7.5,1.0000000000000003e-05,1.0,0,0.0,0.0
LCUT,2026-08-21,8.420000076293945,C,10.0,0.2500075,1.0,0,0.0,0.0
LCUT,2026-08-21,8.420000076293945,P,2.5,7.093751132812501,1.0,45,0.0,1.35
LCUT,2026-08-21,8.420000076293945,P,5.0,0.500005,10.0,0,0.0,0.0
LCUT,2026-08-21,8.420000076293945,P,7.5,0.12500875,,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,C,35.0,1.0000000000000003e-05,15.0,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,C,40.0,0.062509375,182.0,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,C,50.0,0.2500075,,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,P,25.0,0.500005,10.0,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,P,30.0,0.2500075,15.0,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,P,35.0,0.12500875,1.0,0,0.0,0.0
ONIT,2026-08-21,38.04999923706055,P,40.0,1.0000000000000003e-05,5.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,2.5,9.640628974609374,2.0,2,10.4,13.2
ALM,2026-08-21,13.3100004196167,C,5.0,1.0000000000000003e-05,2.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,7.5,1.0000000000000003e-05,2.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,10.0,1.0000000000000003e-05,29.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,12.5,1.0000000000000003e-05,126.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,15.0,0.12500875,280.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,17.5,0.2500075,8.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,20.0,0.500005,27.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,22.5,0.500005,3.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,25.0,0.500005,34.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,30.0,0.500005,10.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,35.0,0.500005,5.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,C,40.0,0.500005,1.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,5.0,0.500005,,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,7.5,0.500005,2.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,10.0,0.2500075,58.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,12.5,0.12500875,57.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,15.0,1.0000000000000003e-05,2.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,17.5,1.0000000000000003e-05,10.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,20.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,22.5,1.0000000000000003e-05,1.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,25.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ALM,2026-08-21,13.3100004196167,P,30.0,1.0000000000000003e-05,1.0,11,12.1,14.4
PAR,2026-08-21,17.6200008392334,C,14.0,1.0000000000000003e-05,5.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,15.0,1.0000000000000003e-05,4.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,16.0,1.0000000000000003e-05,10.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,17.0,1.0000000000000003e-05,1.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,18.0,0.0312596875,12.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,19.0,0.12500875,8.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,20.0,0.12500875,101.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,21.0,0.2500075,2.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,22.0,0.2500075,15.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,23.0,0.2500075,1.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,25.0,0.500005,,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,C,30.0,0.500005,,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,7.0,0.500005,,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,12.0,0.500005,,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,13.0,0.500005,1.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,14.0,0.2500075,1.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,15.0,0.2500075,1.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,16.0,0.12500875,1.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,17.0,0.062509375,623.0,0,0.0,0.0
PAR,2026-08-21,17.6200008392334,P,18.0,1.0000000000000003e-05,4.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,C,2.5,1.0000000000000003e-05,10.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,C,5.0,1.0000000000000003e-05,14.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,C,7.5,0.500005,1.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,C,10.0,0.500005,400.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,C,12.5,0.500005,,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,P,2.5,0.500005,15.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,P,5.0,0.007822421875,51.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,P,7.5,1.0000000000000003e-05,31.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,P,10.0,1.0000000000000003e-05,4.0,0,0.0,0.0
ASPN,2026-08-21,5.010000228881836,P,12.5,1.0000000000000003e-05,4.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,1.0,1.0000000000000003e-05,,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,1.5,1.0000000000000003e-05,10.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,2.0,1.0000000000000003e-05,825.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,2.5,0.2500075,91.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,3.0,0.500005,1.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,3.5,0.500005,1.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,C,4.0,0.500005,1.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,P,0.5,0.500005,,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,P,1.0,0.500005,,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,P,1.5,0.500005,50.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,P,2.0,0.12500875,5.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,P,2.5,1.0000000000000003e-05,3.0,0,0.0,0.0
SABR,2026-08-21,2.119999885559082,P,3.0,1.0000000000000003e-05,40.0,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,7.5,1.0000000000000003e-05,2,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,10.0,1.0000000000000003e-05,1,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,12.5,1.0000000000000003e-05,8,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,15.0,0.2500075,40,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,17.5,0.500005,11,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,20.0,0.500005,4,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,22.5,0.500005,4,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,25.0,0.500005,1,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,C,30.0,0.500005,6,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,2.5,0.500005,4,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,5.0,0.500005,100,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,7.5,0.500005,5,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,10.0,0.2500075,9,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,12.5,0.062509375,131,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,15.0,1.0000000000000003e-05,1,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,17.5,1.0000000000000003e-05,1,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,20.0,1.0000000000000003e-05,2,0,0.0,0.0
CCOI,2026-08-21,12.869999885559082,P,22.5,1.0000000000000003e-05,10,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,90.0,1.0000000000000003e-05,,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,95.0,1.0000000000000003e-05,,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,105.0,0.062509375,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,110.0,0.12500875,6.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,115.0,0.12500875,2.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,120.0,0.2500075,17.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,125.0,0.2500075,2.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,130.0,0.2500075,20.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,135.0,0.2500075,15.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,140.0,0.2500075,10.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,145.0,0.500005,3.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,150.0,0.500005,26.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,155.0,0.500005,12.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,160.0,0.500005,2.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,165.0,0.500005,24.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,175.0,0.500005,5.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,180.0,0.500005,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,185.0,0.500005,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,190.0,0.500005,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,195.0,0.500005,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,C,200.0,0.500005,,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,65.0,0.500005,,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,70.0,0.500005,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,75.0,0.2500075,4.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,80.0,0.2500075,7.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,85.0,0.12500875,8.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,90.0,0.12500875,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,95.0,0.062509375,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,100.0,0.00196310546875,13.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,105.0,1.0000000000000003e-05,102.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,110.0,1.0000000000000003e-05,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,115.0,1.0000000000000003e-05,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,120.0,1.0000000000000003e-05,2.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,125.0,1.0000000000000003e-05,2.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,130.0,1.0000000000000003e-05,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,135.0,1.0000000000000003e-05,6.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,140.0,1.0000000000000003e-05,1.0,0,0.0,0.0
SYNA,2026-08-21,100.12000274658203,P,145.0,1.0000000000000003e-05,10.0,0,0.0,0.0
TBCH,2026-08-21,13.539999961853027,C,10.0,1.0000000000000003e-05,13,0,0.0,0.0
TBCH,2026-08-21,13.539999961853027,C,12.5,1.0000000000000003e-05,3,0,0.0,0.0
TBCH,2026-08-21,13.539999961853027,C,15.0,0.12500875,2,0,0.0,0.0
TBCH,2026-08-21,13.539999961853027,P,10.0,0.500005,1,0,0.0,0.0
TBCH,2026-08-21,13.539999961853027,P,12.5,0.12500875,2,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,14.0,3.0820335449218748,,1,19.0,23.2
ROIV,2026-08-21,34.599998474121094,C,16.0,1.0000000000000003e-05,,10,11.0,14.8
ROIV,2026-08-21,34.599998474121094,C,17.0,1.0000000000000003e-05,,5,12.1,14.5
ROIV,2026-08-21,34.599998474121094,C,20.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,21.0,1.0000000000000003e-05,3.0,0,6.2,10.1
ROIV,2026-08-21,34.599998474121094,C,22.0,1.0000000000000003e-05,4.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,23.0,1.0000000000000003e-05,10.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,24.0,1.0000000000000003e-05,3.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,25.0,1.0000000000000003e-05,5.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,26.0,1.0000000000000003e-05,1.0,103,2.45,5.6
ROIV,2026-08-21,34.599998474121094,C,27.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,28.0,1.0000000000000003e-05,5.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,29.0,1.0000000000000003e-05,10.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,30.0,1.0000000000000003e-05,3.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,31.0,1.0000000000000003e-05,3.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,32.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,33.0,1.0000000000000003e-05,15.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,34.0,1.0000000000000003e-05,2.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,35.0,0.015634843750000002,2.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,36.0,0.062509375,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,37.0,0.062509375,3.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,38.0,0.12500875,2.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,39.0,0.12500875,5.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,C,40.0,0.12500875,18.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,15.0,3.697266381835938,,1,0.0,2.4
ROIV,2026-08-21,34.599998474121094,P,18.0,2.6074253564453125,3.0,8,0.0,1.5
ROIV,2026-08-21,34.599998474121094,P,19.0,3.0244165014648434,1.0,57,0.0,2.9
ROIV,2026-08-21,34.599998474121094,P,20.0,2.3750040624999995,,14,0.0,1.75
ROIV,2026-08-21,34.599998474121094,P,21.0,1.734376328125,1.0,24,0.0,0.75
ROIV,2026-08-21,34.599998474121094,P,22.0,2.357425981445312,1.0,11,0.0,2.6
ROIV,2026-08-21,34.599998474121094,P,23.0,2.1406296484375,5.0,32,0.1,2.35
ROIV,2026-08-21,34.599998474121094,P,24.0,1.5478538232421872,1.0,1,0.0,1.2
ROIV,2026-08-21,34.599998474121094,P,25.0,1.7822276513671875,2.0,314,0.0,2.3
ROIV,2026-08-21,34.599998474121094,P,26.0,0.2500075,100.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,27.0,1.5449241503906248,1.0,103,0.0,2.5
ROIV,2026-08-21,34.599998474121094,P,28.0,1.5966817041015622,300.0,301,1.15,2.15
ROIV,2026-08-21,34.599998474121094,P,29.0,0.2500075,10.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,30.0,0.12500875,10.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,31.0,0.12500875,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,32.0,0.12500875,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,33.0,0.062509375,2.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,34.0,0.0312596875,2.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,35.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,36.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,38.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ROIV,2026-08-21,34.599998474121094,P,40.0,1.0000000000000003e-05,2.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,C,2.5,1.0000000000000003e-05,4.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,C,5.0,1.0000000000000003e-05,2.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,C,7.5,1.0000000000000003e-05,1.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,C,10.0,1.0000000000000003e-05,25.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,C,12.5,0.12500875,183.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,C,17.5,0.500005,,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,P,7.5,0.500005,2.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,P,10.0,0.12500875,13.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,P,12.5,1.0000000000000003e-05,9.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,P,15.0,1.0000000000000003e-05,1.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,P,17.5,1.0000000000000003e-05,1.0,0,0.0,0.0
FSK,2026-08-21,11.039999961853027,P,20.0,1.0000000000000003e-05,1.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,190.0,1.0000000000000003e-05,1.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,195.0,1.0000000000000003e-05,,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,200.0,1.0000000000000003e-05,6.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,210.0,0.015634843750000002,1.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,220.0,0.062509375,6.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,230.0,0.12500875,5.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,240.0,0.12500875,1.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,C,250.0,0.2500075,28.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,P,175.0,0.12500875,1.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,P,180.0,0.12500875,1.0,0,0.0,0.0
RSG,2026-08-21,207.02000427246094,P,185.0,0.12500875,20.0,0,0.0,0.0
